gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,5,Blue,sup,Ruii,MAX,Janna,Renekton,Tahm Kench,Camille,Irelia,Alistar,2082,0,0,4,5,14,25,0,0,0,0,0,0,0,0,0.4035,1.0951,,,,,,,,,,,,,,,,,,,,,,,,,,2031,58.5303,0.0271002,338.6455,174.8127,65,1.8732,17,0.4899,24,106,3.0548,7635,3112,89.6830,0.0870703,7585,,52,52,0,0,0,1.4986,2086,2057,16,2711,2965,4,-625,-908,12,0,0,1,0,2,0,3645,3891,32,4150,4459,8,-505,-568,24,0,2,2,0,4,0
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,6,Red,top,invincible,V5 87,Fiora,Lee Sin,Thresh,Ryze,Kai'Sa,Varus,2082,1,4,7,9,24,14,0,0,0,0,1,0,1,0,0.6916,1.0951,,,,,,,,,,,,,,,,,,,,,,,,,,21509,619.8559,0.241677,873.1988,940.6916,11,0.3170,8,0.2305,5,33,0.9510,14655,10132,291.9885,0.224522,13850,,260,235,25,7,10,7.4928,2884,3297,51,3499,4576,74,-615,-1279,-23,1,1,1,1,0,1,5203,5707,89,5489,7508,133,-286,-1801,-44,1,2,3,1,1,2
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,7,Red,jng,Noble,V5 87,Udyr,Lee Sin,Thresh,Ryze,Kai'Sa,Varus,2082,1,5,2,10,24,14,0,0,0,0,1,1,0,0,0.6916,1.0951,,,,,,,,,,,,,,,,,,,,,,,,,,8657,249.4813,0.0972708,880.8357,1057.0029,13,0.3746,11,0.3170,13,51,1.4697,12123,7600,219.0202,0.168414,11375,,198,37,161,91,21,5.7061,4143,4404,83,2996,3119,57,1147,1285,26,1,3,0,0,1,1,6248,6797,117,4787,5041,78,1461,1756,39,3,3,0,1,3,2
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,8,Red,mid,Dream,V5 87,Akali,Lee Sin,Thresh,Ryze,Kai'Sa,Varus,2082,1,7,1,9,24,14,0,0,0,0,1,0,1,0,0.6916,1.0951,,,,,,,,,,,,,,,,,,,,,,,,,,23300,671.4697,0.261801,592.5072,483.6888,4,0.1153,8,0.2305,0,23,0.6628,14413,9890,285.0144,0.219159,13400,,277,265,12,9,0,7.9827,3496,4766,85,2839,4381,68,657,385,17,0,1,0,0,0,0,5839,7317,125,4912,7209,102,927,108,23,2,2,1,1,3,0
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,9,Red,bot,Today,V5 87,Tristana,Lee Sin,Thresh,Ryze,Kai'Sa,Varus,2082,1,7,3,9,24,14,1,0,0,0,0,0,0,0,0.6916,1.0951,,,,,,,,,,,,,,,,,,,,,,,,,,27509,792.7666,0.309093,448.8473,503.2277,31,0.8934,14,0.4035,6,57,1.6427,17473,12950,373.1988,0.286967,15650,,364,306,58,50,4,10.4899,4182,3218,85,2930,3020,65,1252,198,20,2,0,0,0,0,1,6107,5524,130,5884,5229,118,223,295,12,2,1,1,2,0,2
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,10,Red,sup,Jerry,V5 87,Lulu,Lee Sin,Thresh,Ryze,Kai'Sa,Varus,2082,1,1,1,17,24,14,0,0,0,0,0,0,0,0,0.6916,1.0951,,,,,,,,,,,,,,,,,,,,,,,,,,8024,231.2392,0.0901583,354.6110,218.1268,71,2.0461,17,0.4899,21,117,3.3718,9078,4555,131.2680,0.100939,7975,,21,21,0,0,0,0.6052,2711,2965,4,2086,2057,16,625,908,-12,0,2,0,0,0,1,4150,4459,8,3645,3891,32,505,568,-24,0,4,0,0,2,2
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,100,Blue,team,,MAX,,Renekton,Tahm Kench,Camille,Irelia,Alistar,2082,0,14,25,26,14,25,3,0,0,0,0,,,,0.4035,1.0951,0,3,2,3,2,2,0,0,1,,0,0,1,2,0,1,1,0,0,3,9,1,1,0,1,74944,2159.7695,,3471.9308,2535.1009,109,3.1412,56,1.6138,47,241,6.9452,58357,35743,1030.0576,,57825,-0.0737039,,,235,157,21,,14350,17153,280,17416,18650,308,-3066,-1497,-28,1,1,4,4,7,1,24717,28878,463,27547,29804,469,-2830,-926,-6,5,9,8,8,12,5
7498-10280,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 09:10:00,2,11.06,200,Red,team,,V5 87,,Lee Sin,Thresh,Ryze,Kai'Sa,Varus,2082,1,24,14,54,24,14,1,0,0,0,1,,,,0.6916,1.0951,1,2,3,2,3,1,1,0,0,,0,0,0,0,2,0,0,1,1,9,3,0,0,1,0,88999,2564.8127,,3150.0000,3202.7378,130,3.7464,58,1.6715,45,281,8.0980,67742,45128,1300.5187,,62250,0.0737039,,,256,157,35,,17416,18650,308,14350,17153,280,3066,1497,28,4,7,1,1,1,4,27547,29804,469,24717,28878,463,2830,926,6,8,12,5,5,9,8
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,1,Blue,top,jkw,All Combo,Aatrox,Udyr,Gnar,Camille,Volibear,Gragas,2362,0,4,3,3,20,19,1,0,0,0,1,0,1,0,0.5080,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,21998,558.7976,0.225676,953.7511,895.2752,11,0.2794,3,0.0762,1,28,0.7113,13980,8886,225.7240,0.203058,12945,,275,234,41,11,8,6.9856,3426,4898,90,3183,4297,64,243,601,26,0,1,0,1,0,1,5709,8294,143,4388,6222,94,1321,2072,49,1,1,0,1,0,2
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,2,Blue,jng,xiaohao,All Combo,Lee Sin,Udyr,Gnar,Camille,Volibear,Gragas,2362,0,10,4,7,20,19,2,0,0,0,1,1,0,0,0.5080,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,20888,530.6012,0.214289,1036.6892,986.1389,22,0.5588,7,0.1778,12,53,1.3463,15177,10083,256.1304,0.230411,15000,,214,47,167,92,20,5.4361,3896,3207,56,3092,3417,66,804,-210,-10,3,0,1,0,1,0,6155,5688,86,4473,5194,98,1682,494,-12,5,1,1,0,2,1
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,3,Blue,mid,R1uga,All Combo,LeBlanc,Udyr,Gnar,Camille,Volibear,Gragas,2362,0,2,2,7,20,19,0,0,0,0,0,0,0,0,0.5080,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,20470,519.9831,0.21,525.0889,268.1710,15,0.3810,10,0.2540,9,46,1.1685,13189,8095,205.6308,0.184982,11965,,270,254,16,12,4,6.8586,3376,4882,93,3171,4918,85,205,-36,8,0,0,0,0,0,0,5133,7704,147,5123,7563,135,10,141,12,0,0,0,1,0,0
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,4,Blue,bot,Chase,All Combo,Tristana,Udyr,Gnar,Camille,Volibear,Gragas,2362,0,4,2,6,20,19,0,0,0,0,0,0,0,0,0.5080,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,28150,715.0720,0.288789,604.1152,237.2058,14,0.3556,10,0.2540,3,37,0.9399,18100,13006,330.3810,0.297206,17775,,391,315,76,53,20,9.9323,2714,3084,61,3744,3263,86,-1030,-179,-25,0,1,0,1,0,1,5295,5584,116,5604,5638,126,-309,-54,-10,1,3,0,2,1,2
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,5,Blue,sup,Jump,All Combo,Leona,Udyr,Gnar,Camille,Volibear,Gragas,2362,0,0,8,10,20,19,0,0,0,0,0,0,0,0,0.5080,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,5970,151.6511,0.0612458,613.4632,576.8078,74,1.8798,17,0.4318,27,116,2.9467,8785,3691,93.7595,0.0843434,8075,,50,50,0,0,0,1.2701,2330,2366,21,2350,2721,15,-20,-355,6,0,2,1,0,1,1,3515,3511,30,3458,4020,29,57,-509,1,0,4,3,0,1,2
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,6,Red,top,cc,LGD Gaming Young Team,Fiora,Hecarim,Thresh,Renekton,Alistar,Zoe,2362,1,7,2,7,19,20,0,0,0,0,0,0,0,1,0.4826,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,39345,999.4496,0.353542,1090.6689,1156.6892,15,0.3810,10,0.2540,1,41,1.0415,18329,13235,336.1981,0.277977,16925,,324,302,22,9,4,8.2303,3183,4297,64,3426,4898,90,-243,-601,-26,1,0,1,0,1,0,4388,6222,94,5709,8294,143,-1321,-2072,-49,1,0,2,1,1,0
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,7,Red,jng,xiaoty,LGD Gaming Young Team,Taliyah,Hecarim,Thresh,Renekton,Alistar,Zoe,2362,1,3,7,9,19,20,0,0,0,0,0,0,0,0,0.4826,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,12864,326.7739,0.115592,866.4945,415.5038,12,0.3048,13,0.3302,9,41,1.0415,13959,8865,225.1905,0.186192,12225,,243,66,177,134,8,6.1727,3092,3417,66,3896,3207,56,-804,210,10,0,1,0,3,0,1,4473,5194,98,6155,5688,86,-1682,-494,12,0,2,1,5,1,1
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,8,Red,mid,haichao,LGD Gaming Young Team,Galio,Hecarim,Thresh,Renekton,Alistar,Zoe,2362,1,3,0,9,19,20,0,0,0,0,0,0,0,0,0.4826,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,16906,429.4496,0.151912,488.3573,765.2413,17,0.4318,7,0.1778,12,38,0.9653,14598,9504,241.4225,0.199614,13700,,256,246,10,4,0,6.5030,3171,4918,85,3376,4882,93,-205,36,-8,0,0,0,0,0,0,5123,7563,135,5133,7704,147,-10,-141,-12,1,0,0,0,0,0
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,9,Red,bot,TTH,LGD Gaming Young Team,Varus,Hecarim,Thresh,Renekton,Alistar,Zoe,2362,1,6,5,9,19,20,1,0,0,0,0,0,0,0,0.4826,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,32420,823.5394,0.291316,422.1592,244.1660,11,0.2794,14,0.3556,1,41,1.0415,16550,11456,291.0076,0.240612,14425,,290,286,4,4,0,7.3666,3744,3263,86,2714,3084,61,1030,179,25,1,0,1,0,1,0,5604,5638,126,5295,5584,116,309,54,10,2,1,2,1,3,0
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,10,Red,sup,GWind,LGD Gaming Young Team,Braum,Hecarim,Thresh,Renekton,Alistar,Zoe,2362,1,0,6,9,19,20,0,0,0,0,0,0,0,0,0.4826,0.9907,,,,,,,,,,,,,,,,,,,,,,,,,,9753,247.7477,0.0876375,640.6943,733.5902,69,1.7528,20,0.5080,22,124,3.1499,9646,4552,115.6308,0.0956053,8675,,50,50,0,0,0,1.2701,2350,2721,15,2330,2366,21,20,355,-6,0,1,1,0,2,1,3458,4020,29,3515,3511,30,-57,509,-1,0,1,2,0,4,3
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,100,Blue,team,,All Combo,,Udyr,Gnar,Camille,Volibear,Gragas,2362,0,20,19,33,20,19,3,0,0,0,1,,,,0.5080,0.9907,0,0,5,0,4,0,0,0,0,,0,1,1,2,0,1,1,2,1,6,9,1,1,0,1,97476,2476.1050,,3733.1075,2963.5986,136,3.4547,47,1.1939,52,280,7.1126,69231,43761,1111.6257,,65760,-0.00288513,,,300,168,52,,15742,18437,321,15540,18616,316,202,-179,5,3,4,2,2,2,3,25807,30781,522,23046,28637,482,2761,2144,40,7,9,4,4,4,7
7497-10281,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 09:38:00,1,11.06,200,Red,team,,LGD Gaming Young Team,,Hecarim,Thresh,Renekton,Alistar,Zoe,2362,1,19,20,43,19,20,1,0,0,0,0,,,,0.4826,0.9907,1,5,0,4,0,0,1,1,2,,1,0,0,0,2,0,2,1,0,9,6,0,0,1,0,111288,2826.9602,,3508.3743,3315.1905,124,3.1499,64,1.6257,45,285,7.2396,73082,47612,1209.4496,,65950,0.00288513,,,213,151,12,,15540,18616,316,15742,18437,321,-202,179,-5,2,2,3,3,4,2,23046,28637,482,25807,30781,522,-2761,-2144,-40,4,4,7,7,9,4
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,1,Blue,top,yaoyang,MAX,Jayce,Renekton,Tahm Kench,Camille,Fiora,Irelia,1628,1,4,7,8,19,17,0,0,0,0,1,1,0,0,0.7002,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,15913,586.4742,0.215215,669.6192,502.0393,11,0.4054,5,0.1843,4,27,0.9951,10152,6555,241.5848,0.209713,8900,,169,162,7,2,0,6.2285,3250,3727,61,3507,4646,73,-257,-919,-12,1,0,2,1,1,1,5243,6104,104,5560,6851,108,-317,-747,-4,1,2,3,1,2,2
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,2,Blue,jng,Kennychan,MAX,Olaf,Renekton,Tahm Kench,Camille,Fiora,Irelia,1628,1,8,2,8,19,17,2,0,0,0,1,0,1,0,0.7002,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,20019,737.8010,0.270747,1059.0663,844.7912,5,0.1843,4,0.1474,7,21,0.7740,10921,7324,269.9263,0.234314,10915,,146,18,128,77,5,5.3808,3657,4053,73,3842,3953,74,-185,100,-1,1,1,0,2,0,0,5382,5863,98,6168,6915,126,-786,-1052,-28,2,2,0,2,1,0
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,3,Blue,mid,Marzss1,MAX,Seraphine,Renekton,Tahm Kench,Camille,Fiora,Irelia,1628,1,1,3,15,19,17,0,0,0,0,0,0,0,0,0.7002,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,10840,399.5086,0.146605,374.4840,238.8206,11,0.4054,3,0.1106,1,18,0.6634,8093,4496,165.7002,0.143842,7895,,146,138,8,8,0,5.3808,3224,4457,78,3037,3820,75,187,637,3,0,1,1,0,1,1,4824,6165,108,4666,6340,116,158,-175,-8,1,2,1,0,1,1
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,4,Blue,bot,Ylj,MAX,Tristana,Renekton,Tahm Kench,Camille,Fiora,Irelia,1628,1,6,3,8,19,17,1,0,0,0,0,0,0,0,0.7002,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,23783,876.5233,0.321653,472.9607,267.7518,22,0.8108,9,0.3317,1,42,1.5479,12999,9402,346.5111,0.300792,10350,,215,191,24,20,4,7.9238,3439,3348,90,2893,2905,65,546,443,25,0,0,0,0,1,0,6098,5397,133,4660,4673,104,1438,724,29,1,0,0,0,1,1
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,5,Blue,sup,Ruii,MAX,Janna,Renekton,Tahm Kench,Camille,Fiora,Irelia,1628,1,0,2,14,19,17,0,0,0,0,0,0,0,0,0.7002,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,3385,124.7543,0.0457804,254.8894,181.1794,40,1.4742,13,0.4791,16,76,2.8010,7077,3480,128.2555,0.111339,6135,,31,31,0,0,0,1.1425,2331,2499,8,2149,2177,21,182,322,-13,0,0,0,0,1,0,3799,3825,17,3541,3465,34,258,360,-17,0,3,0,1,1,1
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,6,Red,top,invincible,V5 87,Lucian,Lee Sin,Thresh,Ryze,Aatrox,Rakan,1628,0,3,4,7,17,19,0,0,0,0,0,0,0,1,0.6265,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,19255,709.6437,0.3637,642.6044,310.3931,12,0.4423,7,0.2580,3,41,1.5111,10598,7001,258.0221,0.232799,10450,,208,159,49,47,0,7.6658,3507,4646,73,3250,3727,61,257,919,12,1,1,1,1,0,2,5560,6851,108,5243,6104,104,317,747,4,1,2,2,1,2,3
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,7,Red,jng,Noble,V5 87,Udyr,Lee Sin,Thresh,Ryze,Aatrox,Rakan,1628,0,6,1,8,17,19,1,0,0,0,0,0,0,0,0.6265,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,10629,391.7322,0.200767,1056.9287,1331.6830,7,0.2580,6,0.2211,6,29,1.0688,11559,7962,293.4398,0.264753,10850,,187,45,142,83,32,6.8919,3842,3953,74,3657,4053,73,185,-100,1,2,0,0,1,1,0,6168,6915,126,5382,5863,98,786,1052,28,2,1,0,2,2,0
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,8,Red,mid,Dream,V5 87,Sylas,Lee Sin,Thresh,Ryze,Aatrox,Rakan,1628,0,3,5,5,17,19,1,0,0,0,0,0,0,0,0.6265,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,10019,369.2506,0.189245,835.1351,431.4251,11,0.4054,4,0.1474,4,22,0.8108,9308,5711,210.4791,0.189905,9335,,189,181,8,4,0,6.9656,3037,3820,75,3224,4457,78,-187,-637,-3,0,1,1,0,1,1,4666,6340,116,4824,6165,108,-158,175,8,0,1,1,1,2,1
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,9,Red,bot,Today,V5 87,Kai'Sa,Lee Sin,Thresh,Ryze,Aatrox,Rakan,1628,0,3,4,4,17,19,0,0,0,0,0,0,0,0,0.6265,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,8507,313.5258,0.160685,633.6855,322.8870,18,0.6634,10,0.3686,2,30,1.1057,10025,6428,236.9042,0.213746,10050,,189,173,16,16,0,6.9656,2893,2905,65,3439,3348,90,-546,-443,-25,0,1,0,0,0,0,4660,4673,104,6098,5397,133,-1438,-724,-29,0,1,1,1,0,0
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,10,Red,sup,Jerry,V5 87,Alistar,Lee Sin,Thresh,Ryze,Aatrox,Rakan,1628,0,2,5,11,17,19,0,0,0,0,0,0,0,0,0.6265,1.3268,,,,,,,,,,,,,,,,,,,,,,,,,,4532,167.0270,0.0856031,668.9558,810.1106,45,1.6585,7,0.2580,17,67,2.4693,6568,2971,109.4963,0.0987976,6525,,42,42,0,0,0,1.5479,2149,2177,21,2331,2499,8,-182,-322,13,0,1,0,0,0,0,3541,3465,34,3799,3825,17,-258,-360,17,1,1,1,0,3,0
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,100,Blue,team,,MAX,,Renekton,Tahm Kench,Camille,Fiora,Irelia,1628,1,19,17,53,19,17,3,0,0,0,1,,,,0.7002,1.3268,1,3,1,3,1,0,1,2,0,,0,0,1,2,0,,0,0,0,7,3,1,1,1,0,73940,2725.0614,,2831.0197,2034.5823,89,3.2801,34,1.2531,29,184,6.7813,49242,31258,1152.0147,,44195,-0.0659701,,,167,107,9,,15901,18084,310,15428,17501,308,473,583,2,2,2,3,3,4,2,25346,27354,460,24595,28244,488,751,-890,-28,5,9,4,4,6,5
7498-10283,complete,https://lpl.qq.com/es/stats.shtml?bmid=7498,LDL,2021,Spring,0,2021-05-09 10:06:00,3,11.06,200,Red,team,,V5 87,,Lee Sin,Thresh,Ryze,Aatrox,Rakan,1628,0,17,19,35,17,19,2,0,0,0,0,,,,0.6265,1.3268,0,1,3,1,3,0,0,0,1,,0,0,0,0,2,,0,0,1,3,7,0,0,0,1,52942,1951.1794,,3837.3096,3206.4988,93,3.4275,34,1.2531,32,189,6.9656,48058,30074,1108.3784,,47210,0.0659701,,,215,150,32,,15428,17501,308,15901,18084,310,-473,-583,-2,3,4,2,2,2,3,24595,28244,488,25346,27354,460,-751,890,28,4,6,5,5,9,4
7497-10282,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 10:36:00,2,11.06,1,Blue,top,cc,LGD Gaming Young Team,Fiora,Aatrox,Alistar,Renekton,Rakan,Leona,2043,1,4,2,5,12,10,1,0,0,0,0,0,0,0,0.3524,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,14724,432.4229,0.266088,902.0264,934.5962,15,0.4405,8,0.2349,3,44,1.2922,14224,9781,287.2540,0.251603,12775,,308,293,15,8,0,9.0455,3347,4733,93,3247,4565,84,100,168,9,0,0,0,0,1,0,4846,7207,137,5104,7431,143,-258,-224,-6,0,0,0,0,1,0
7497-10282,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 10:36:00,2,11.06,2,Blue,jng,xiaoty,LGD Gaming Young Team,Hecarim,Aatrox,Alistar,Renekton,Rakan,Leona,2043,1,1,2,7,12,10,0,0,0,0,0,0,0,0,0.3524,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,6734,197.7680,0.121695,1049.4860,712.0117,28,0.8223,9,0.2643,9,56,1.6446,10293,5850,171.8062,0.15048,9258,,202,43,159,129,11,5.9325,3237,3297,65,3537,4097,74,-300,-800,-9,1,0,1,0,2,0,4577,4915,94,5637,6627,119,-1060,-1712,-25,1,1,1,1,2,0
7497-10282,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 10:36:00,2,11.06,3,Blue,mid,haichao,LGD Gaming Young Team,Twisted Fate,Aatrox,Alistar,Renekton,Rakan,Leona,2043,1,3,1,8,12,10,0,0,0,0,0,0,0,1,0.3524,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,8977,263.6417,0.16223,226.1968,123.7298,13,0.3818,5,0.1468,3,28,0.8223,14130,9687,284.4934,0.249185,11465,,266,266,0,0,0,7.8120,3555,4615,86,3930,4530,85,-375,85,1,0,1,1,2,0,0,5563,7761,140,6194,7613,147,-631,148,-7,0,2,1,2,1,0
7497-10282,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 10:36:00,2,11.06,4,Blue,bot,TTH,LGD Gaming Young Team,Varus,Aatrox,Alistar,Renekton,Rakan,Leona,2043,1,3,3,7,12,10,0,0,0,0,0,0,0,0,0.3524,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,20363,598.0323,0.367995,350.9838,202.3201,8,0.2349,4,0.1175,0,18,0.5286,14203,9760,286.6373,0.251063,12350,,295,290,5,1,0,8.6637,3198,3500,85,3305,3377,83,-107,123,2,0,0,0,0,0,0,5465,5541,131,5047,5927,127,418,-386,4,1,0,1,1,0,0
7497-10282,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 10:36:00,2,11.06,5,Blue,sup,GWind,LGD Gaming Young Team,Thresh,Aatrox,Alistar,Renekton,Rakan,Leona,2043,1,1,2,11,12,10,0,0,0,0,0,0,0,0,0.3524,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,4537,133.2452,0.0819915,325.0808,482.9075,51,1.4978,15,0.4405,14,97,2.8488,8240,3797,111.5125,0.0976678,6650,,45,45,0,0,0,1.3216,1963,1986,10,2026,2471,14,-63,-485,-4,0,1,0,0,0,1,3177,3670,25,3118,3483,19,59,187,6,0,2,1,0,2,2
7497-10282,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 10:36:00,2,11.06,6,Red,top,jkw,All Combo,Jax,Udyr,Gnar,Camille,Zoe,LeBlanc,2043,0,3,2,3,10,12,0,0,0,0,0,0,0,0,0.2937,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,15261,448.1938,0.292233,687.0778,535.5360,12,0.3524,4,0.1175,4,28,0.8223,13318,8875,260.6461,0.233094,13483,,301,275,26,9,3,8.8399,3247,4565,84,3347,4733,93,-100,-168,-9,0,1,0,0,0,0,5104,7431,143,4846,7207,137,258,224,6,0,1,0,0,0,0
7497-10282,complete,https://lpl.qq.com/es/stats.shtml?bmid=7497,LDL,2021,Spring,0,2021-05-09 10:36:00,2,11.06,7,Red,jng,xiaohao,All Combo,Graves,Udyr,Gnar,Camille,Zoe,LeBlanc,2043,0,1,2,3,10,12,0,0,0,0,1,0,1,0,0.2937,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,12033,353.3921,0.23042,558.1204,405.9031,8,0.2349,13,0.3818,9,48,1.4097,12433,7990,234.6549,0.209849,12425,,273,41,232,134,33,8.0176,3537,4097,74,3237,3297,65,300,800,9,0,2,0,1,0,1,5637,6627,119,4577,4915,94,1060,1712,25,1,2,0,1,1,1
