game,bluetopgp,bluetopwr,bluetopkda,bluejunglegp,bluejunglewr,bluejunglekda,bluemidgp,bluemidwr,bluemidkda,blueadcgp,blueadcwr,blueadckda,bluesupportgp,bluesupportwr,bluesupportkda,redtopgp,redtopwr,redtopkda,redjunglegp,redjunglewr,redjunglekda,redmidgp,redmidwr,redmidkda,redadcgp,redadcwr,redadckda,redsupportgp,redsupportwr,redsupportkda,result
ESPORTSTMNT05/1870379,10,0.6,3.0,4,0.75,3.1,3,0.33,1.7,6,0.5,2.9,6,0.67,2.8,1,0.0,2.2,4,0.5,3.8,6,0.17,2.3,1,0.0,6.3,12,0.5,2.7,0
ESPORTSTMNT02/1731629,3,0.33,2.7,5,0.4,1.9,2,0.0,0.5,2,0.0,1.0,2,0.0,1.8,5,0.8,7.7,2,1.0,8.0,3,0.33,2.9,2,1.0,28.0,6,0.67,3.7,1
ESPORTSTMNT02/1721669,4,0.25,2.3,1,1.0,5.0,4,0.25,2.2,6,0.5,13.2,20,0.75,5.5,12,0.5,4.8,5,0.2,2.3,8,0.25,4.9,7,0.43,2.7,1,0.0,0.0,0
ESPORTSTMNT02/1731645,2,1.0,8.0,6,0.67,4.8,1,1.0,4.3,3,0.33,7.8,4,0.75,4.7,2,0.5,3.0,12,0.75,5.1,1,0.0,2.5,3,0.33,4.5,5,0.2,1.7,0
ESPORTSTMNT05/1870393,13,0.54,2.0,3,0.33,3.2,3,0.67,4.9,36,0.53,7.8,10,0.6,2.0,4,0.25,1.5,3,0.67,4.1,5,0.8,5.4,25,0.56,5.5,48,0.58,4.2,1
ESPORTSTMNT02/1721682,2,0.5,1.7,1,1.0,13.0,13,0.54,5.8,12,0.58,4.0,17,0.65,3.4,5,0.8,2.3,3,0.0,3.9,4,0.5,2.7,3,0.67,8.2,1,0.0,4.5,0
ESPORTSTMNT02/1731665,10,0.7,3.5,6,0.67,4.8,1,0.0,1.3,2,0.0,2.4,6,0.67,3.7,1,1.0,7.5,11,0.55,2.5,3,0.67,3.9,2,0.5,3.5,4,0.5,2.9,1
ESPORTSTMNT05/1870396,4,0.75,5.2,6,0.33,2.6,12,0.75,3.4,14,0.43,3.4,6,0.5,4.6,18,0.39,2.5,49,0.53,4.0,38,0.71,4.8,25,0.48,6.3,1,0.0,0.8,0
ESPORTSTMNT02/1721696,4,0.5,2.8,8,0.5,5.3,11,0.55,4.3,25,0.52,2.8,7,0.57,3.6,21,0.48,3.2,3,0.33,2.8,14,0.71,3.7,12,0.75,7.1,18,0.72,2.8,0
ESPORTSTMNT02/1731683,1,1.0,2.5,6,0.67,4.8,6,1.0,6.0,6,0.83,14.1,6,0.83,9.2,6,0.5,3.2,6,0.0,1.5,1,0.0,0.8,6,0.67,3.9,4,0.5,2.9,0
ESPORTSTMNT02/1721715,21,0.62,2.3,10,0.7,5.6,12,0.58,11.3,27,0.7,6.0,40,0.7,3.3,4,0.5,2.3,11,0.64,3.0,10,0.5,2.5,5,0.4,4.2,8,0.5,2.3,0
ESPORTSTMNT02/1721759,7,0.43,2.6,6,0.33,2.0,23,0.48,3.3,13,0.46,3.2,1,0.0,1.0,7,0.71,5.5,6,0.67,5.2,34,0.59,4.7,28,0.57,5.3,9,0.56,3.6,1
ESPORTSTMNT02/1721838,3,0.33,3.5,10,0.7,3.2,23,0.61,2.9,11,0.45,4.5,5,0.8,5.1,33,0.64,3.9,9,0.56,6.2,8,0.63,5.3,14,0.71,4.9,8,0.63,5.6,1
ESPORTSTMNT02/1721900,16,0.5,2.4,9,0.44,3.9,28,0.68,4.1,32,0.66,4.8,8,0.38,2.2,5,0.6,3.5,2,0.5,4.5,16,0.31,2.5,30,0.43,3.4,32,0.56,4.2,1
7166-9891,5,0.6,14.8,8,0.38,3.4,11,0.45,5.1,11,0.45,3.5,6,0.67,3.3,11,0.36,1.7,8,0.38,2.5,0,0.0,0.0,2,0.5,3.1,2,0.5,3.6,0
7166-9893,7,0.14,2.0,6,0.5,6.8,2,0.5,6.8,11,0.45,3.5,6,0.67,3.3,2,0.5,1.4,8,0.5,3.5,0,0.0,0.0,4,0.25,1.7,2,0.5,2.6,0
7342-9892,25,0.52,2.4,5,0.4,3.8,16,0.31,3.1,20,0.4,4.1,16,0.56,6.7,13,0.38,2.0,6,0.33,2.4,13,0.38,4.2,33,0.36,2.5,56,0.43,3.2,0
ESPORTSTMNT02/1722015,9,0.56,2.3,8,0.88,7.0,14,0.79,5.1,14,0.5,3.4,52,0.54,3.6,3,0.33,2.8,3,0.33,1.5,5,0.2,3.4,6,0.33,2.4,3,0.33,1.7,0
7342-9894,2,1.0,2.7,4,0.25,3.3,30,0.27,2.5,31,0.29,3.9,16,0.31,2.3,11,0.27,1.5,10,0.4,4.4,19,0.47,4.0,8,0.38,3.3,17,0.35,2.3,0
7167-9895,6,0.5,2.7,1,0.0,2.0,6,0.17,2.9,6,0.17,2.0,10,0.4,3.5,3,0.67,5.8,17,0.76,5.4,2,1.0,4.3,47,0.72,4.7,16,0.81,3.6,1
ESPORTSTMNT02/1722016,1,0.0,0.7,3,0.33,1.5,4,0.25,7.5,1,0.0,1.0,18,0.56,3.1,27,0.67,4.0,8,0.88,7.0,17,0.47,4.2,18,0.5,3.4,5,0.8,7.0,1
7167-9896,1,0.0,2.0,11,0.73,4.2,16,0.81,7.4,47,0.72,4.7,24,0.83,5.0,5,0.2,2.1,4,0.25,2.1,6,0.5,3.7,9,0.44,2.6,10,0.6,2.6,1
ESPORTSTMNT01/1887365,12,0.5,3.7,9,0.44,3.8,15,0.33,2.6,0,0.0,0.0,5,0.4,4.3,4,0.5,1.8,11,0.45,5.8,11,0.45,3.8,32,0.5,4.3,6,0.33,2.8,0
7343-9899,20,0.45,3.3,53,0.49,4.1,20,0.55,3.4,43,0.6,6.3,14,0.71,3.2,11,0.36,2.0,12,0.5,4.1,4,0.25,1.6,7,0.86,7.0,37,0.59,3.7,1
7167-9900,16,0.81,5.3,3,1.0,7.7,4,0.75,8.0,47,0.72,4.7,16,0.81,3.6,1,0.0,1.4,4,0.25,2.1,3,0.0,2.0,5,0.2,1.9,9,0.11,1.6,0
ESPORTSTMNT02/1722025,3,0.33,2.7,2,0.0,0.5,25,0.44,3.6,6,0.33,2.4,18,0.56,3.1,27,0.67,4.0,6,0.67,11.8,8,0.38,4.3,18,0.5,3.4,5,0.8,7.0,1
7343-9902,5,0.4,2.6,6,0.5,2.9,3,0.67,5.0,7,0.86,7.0,37,0.59,3.7,20,0.45,3.3,11,0.64,3.7,20,0.55,3.4,7,0.43,4.2,1,0.0,1.3,0
ESPORTSTMNT05/1870401,8,0.38,1.7,6,0.33,2.5,4,0.5,3.0,2,0.5,3.4,29,0.59,5.9,6,0.67,1.7,5,0.4,4.6,13,0.54,6.4,7,0.43,2.5,5,0.4,2.4,0
ESPORTSTMNT01/1887400,30,0.67,3.8,7,1.0,7.9,58,0.76,10.7,35,0.77,5.3,14,0.79,3.1,6,0.17,0.9,10,0.2,2.9,10,0.3,2.6,30,0.7,5.1,10,0.6,2.5,0
7169-9904,15,0.6,5.0,6,0.33,3.0,12,0.58,4.1,0,0.0,0.0,20,0.6,3.1,5,0.6,2.8,1,0.0,1.8,7,0.14,2.2,22,0.27,1.8,15,0.4,3.1,0
7344-9905,13,0.69,5.3,10,0.7,5.7,28,0.46,3.9,75,0.56,5.0,31,0.68,2.9,13,0.85,5.2,6,0.83,12.4,17,0.65,4.6,24,0.67,6.2,61,0.57,2.7,1
ESPORTSTMNT05/1870402,3,0.67,27.0,7,0.86,7.4,4,0.5,3.4,37,0.78,6.4,7,0.71,2.9,3,0.33,1.5,4,0.0,1.2,7,0.29,2.6,8,0.13,1.8,1,0.0,0.8,0
7169-9907,5,0.8,4.6,1,1.0,4.7,7,0.14,2.2,9,0.33,2.5,7,1.0,6.3,10,0.3,1.6,6,0.33,3.0,12,0.58,4.1,0,0.0,0.0,4,0.0,1.3,0
7344-9908,10,0.8,4.6,18,0.72,4.4,9,0.67,3.5,75,0.56,5.0,31,0.68,2.9,3,0.33,2.3,6,1.0,4.7,5,0.6,3.9,24,0.67,6.2,61,0.57,2.7,1
ESPORTSTMNT02/1722042,1,0.0,2.0,1,0.0,1.5,4,0.25,2.7,1,0.0,1.3,1,0.0,0.8,3,0.67,9.8,6,0.17,3.1,1,1.0,5.7,10,0.6,4.6,3,0.67,13.3,1
ESPORTSTMNT01/1887455,45,0.64,2.9,48,0.69,5.2,3,0.33,2.6,30,0.7,5.1,14,0.43,2.6,7,0.71,3.8,7,1.0,7.9,54,0.7,5.0,35,0.77,5.3,14,0.79,3.1,1
7169-9909,16,0.63,3.2,13,0.54,4.4,8,0.75,3.2,0,0.0,0.0,20,0.6,3.1,7,0.43,2.3,2,0.5,3.3,8,0.63,6.1,2,0.5,5.8,9,0.44,2.6,0
ESPORTSTMNT04/1600498,4,0.5,2.2,5,0.2,1.9,7,0.29,2.6,1,1.0,3.5,5,1.0,13.8,2,0.0,2.6,2,0.0,1.4,4,0.0,2.1,1,0.0,3.8,1,0.0,1.3,0
ESPORTSTMNT05/1870405,14,0.5,4.3,7,0.86,6.5,16,0.75,8.6,9,0.67,4.3,29,0.48,2.3,2,0.5,3.3,0,0.0,0.0,2,0.5,5.3,1,0.0,2.0,10,0.4,2.1,0
ESPORTSTMNT04/1600499,5,0.4,2.7,6,0.5,4.8,30,0.6,4.0,38,0.5,4.6,14,0.5,3.0,10,0.8,7.4,7,0.71,8.2,3,0.67,8.3,23,0.52,3.7,9,0.56,2.6,1
ESPORTSTMNT02/1732099,1,0.0,0.2,6,0.17,3.1,3,0.67,2.0,3,0.33,2.6,7,0.57,4.9,4,0.75,6.5,1,1.0,16.0,2,0.5,3.8,9,0.67,3.9,2,0.5,1.3,1
ESPORTSTMNT02/1722064,2,1.0,6.6,4,0.5,2.4,2,1.0,29.0,4,1.0,4.8,17,0.71,4.2,4,0.25,1.4,1,0.0,1.8,3,0.33,1.8,5,0.0,1.4,2,0.0,0.7,0
ESPORTSTMNT05/1860309,2,0.5,2.7,3,0.0,1.7,1,0.0,1.2,8,0.13,1.9,6,0.17,1.3,17,0.47,3.3,7,0.57,3.1,10,0.6,3.7,6,0.5,2.9,17,0.59,3.7,1
ESPORTSTMNT02/1732124,4,0.5,3.4,2,0.0,1.1,2,0.5,3.8,9,0.67,3.9,2,0.5,1.3,5,0.4,3.5,2,0.5,2.9,3,0.67,5.6,10,0.6,4.6,7,0.57,4.9,1
ESPORTSTMNT05/1870415,9,0.56,4.4,2,1.0,9.5,12,0.58,6.7,18,0.67,5.6,11,0.73,3.8,8,0.38,3.2,3,0.67,4.1,15,0.53,4.3,31,0.58,4.9,4,0.25,1.3,0
ESPORTSTMNT02/1732134,48,0.69,3.8,3,0.67,5.0,6,0.67,4.2,13,0.54,4.3,39,0.46,3.0,2,1.0,5.5,3,0.33,0.8,1,1.0,7.0,7,1.0,6.9,13,0.23,1.9,1
ESPORTSTMNT05/1860324,1,0.0,0.2,1,0.0,0.0,1,0.0,0.0,1,0.0,0.3,5,0.0,1.6,6,0.5,3.4,4,0.5,3.8,2,1.0,27.0,4,0.5,2.3,5,0.6,4.1,1
ESPORTSTMNT02/1732142,6,0.67,7.3,4,0.5,4.0,5,0.8,4.2,9,0.44,4.0,4,0.25,1.3,6,0.17,2.3,2,0.0,1.1,2,0.0,0.8,2,0.0,1.5,1,0.0,0.8,0
ESPORTSTMNT02/1732182,12,0.5,4.8,1,1.0,20.0,8,0.25,4.9,7,0.43,4.1,3,0.33,1.9,3,0.0,0.8,1,0.0,0.7,1,0.0,0.6,11,0.45,3.2,7,0.29,2.3,0
ESPORTSTMNT05/1860341,5,0.4,2.8,30,0.77,4.6,4,1.0,7.3,18,0.89,9.3,4,0.75,3.0,1,0.0,1.8,4,0.25,2.1,8,0.88,5.5,1,0.0,2.2,1,0.0,1.6,0
ESPORTSTMNT02/1732224,8,0.38,2.2,3,0.33,2.5,5,0.4,2.9,7,0.43,2.3,6,0.67,5.2,5,0.8,3.9,5,0.4,3.2,7,0.14,3.1,25,0.52,2.8,7,0.57,3.6,1
ESPORTSTMNT02/1732251,2,0.0,1.2,3,0.0,3.9,6,0.83,5.9,4,0.5,4.4,9,0.11,1.2,10,0.6,4.0,3,1.0,4.5,14,0.5,4.6,8,0.38,4.2,9,0.67,2.9,1
ESPORTSTMNT05/1860348,52,0.52,3.5,3,0.67,3.7,13,0.77,10.8,17,0.65,5.5,3,0.67,2.9,1,0.0,1.5,33,0.67,5.1,5,0.6,3.6,18,0.5,6.4,66,0.55,2.8,0
ESPORTSTMNT02/1732271,2,0.0,0.3,11,0.45,3.5,8,0.5,4.7,21,0.48,3.8,4,0.25,1.9,2,0.5,2.7,10,0.6,5.7,5,0.4,3.1,19,0.53,2.5,40,0.5,2.6,1
ESPORTSTMNT02/1732294,13,0.69,2.3,3,0.0,1.7,15,0.2,2.9,30,0.43,3.4,28,0.61,4.5,10,0.6,3.5,13,0.62,3.6,46,0.59,3.9,17,0.59,4.9,39,0.51,2.7,1
ESPORTSTMNT02/1732315,43,0.51,3.8,21,0.57,3.5,35,0.66,3.2,10,0.7,8.4,6,0.5,2.3,32,0.63,5.9,10,0.7,5.1,45,0.67,4.4,15,0.73,4.2,23,0.7,3.3,1
ESPORTSTMNT02/1732331,50,0.6,3.5,10,0.7,3.2,24,0.67,3.7,13,0.62,12.3,10,0.6,4.3,12,0.67,2.0,5,0.8,9.7,1,0.0,2.2,5,0.2,2.0,21,0.43,2.7,0
ESPORTSTMNT02/1722270,4,0.5,3.0,9,0.67,5.8,10,0.4,5.0,2,1.0,25.0,2,0.5,2.6,18,0.56,3.3,2,0.5,6.0,19,0.58,4.7,36,0.58,5.4,6,0.33,2.0,0
7171-9910,11,0.45,2.4,8,0.75,4.4,15,0.73,6.9,17,0.71,6.2,17,0.82,8.4,2,0.5,4.5,4,0.75,2.7,1,0.0,0.2,2,0.5,2.0,11,0.36,2.2,0
7171-9911,11,0.18,2.4,2,0.5,3.6,10,0.4,1.9,10,0.6,9.4,2,0.5,3.5,11,0.82,4.7,26,0.23,2.2,3,0.67,4.2,4,1.0,10.8,8,0.88,7.6,1
ESPORTSTMNT02/1722354,0,0.0,0.0,3,0.0,1.5,2,0.0,2.8,4,0.0,1.3,7,0.0,1.7,2,1.0,4.0,4,0.5,4.0,2,1.0,3.4,4,0.75,5.9,7,0.71,2.5,1
7172-9912,14,0.21,2.3,11,0.27,2.3,2,0.5,11.0,17,0.24,1.7,5,0.2,1.3,20,0.55,4.3,6,0.33,5.1,3,1.0,5.0,10,0.4,4.4,7,0.71,2.5,1
7173-9913,13,0.77,5.9,4,0.75,5.3,20,0.7,4.3,5,0.4,4.9,38,0.53,3.4,19,0.37,2.6,8,0.38,2.7,7,0.14,1.7,16,0.63,4.2,11,0.18,1.3,0
7173-9914,6,0.5,2.2,15,0.6,4.6,3,0.67,3.8,20,0.6,5.0,6,0.67,4.9,14,0.57,3.8,9,0.56,2.7,2,0.5,7.3,2,1.0,5.0,15,0.53,2.0,1
ESPORTSTMNT02/1722385,6,0.67,2.1,13,0.54,2.9,11,0.55,5.5,12,0.67,4.3,1,1.0,4.0,12,0.33,1.9,15,0.47,2.4,2,0.5,5.0,0,0.0,0.0,8,0.5,2.7,0
7172-9915,1,0.0,1.7,9,0.11,1.4,1,0.0,2.5,5,0.4,2.9,5,0.4,1.6,6,0.5,2.1,4,0.75,7.8,3,1.0,5.0,10,0.4,4.4,19,0.63,3.6,1
7345-9916,15,0.53,3.2,10,0.3,2.7,20,0.5,4.6,13,0.38,4.6,8,0.5,2.4,8,0.75,5.4,9,0.33,2.0,12,0.58,4.8,8,0.63,3.6,9,0.56,3.1,0
7173-9917,14,0.57,3.8,3,0.33,2.0,9,0.56,4.0,21,0.38,3.1,20,0.6,2.5,6,0.5,2.2,7,0.86,4.7,1,1.0,4.7,20,0.6,5.0,21,0.48,2.7,1
7345-9918,51,0.57,3.5,2,1.0,6.7,42,0.62,4.7,75,0.64,5.2,9,0.56,3.1,17,0.41,2.6,2,0.0,1.0,20,0.5,4.6,34,0.59,4.4,8,0.5,2.4,0
7345-9919,23,0.61,4.1,9,0.33,2.1,20,0.5,4.6,4,0.5,2.3,25,0.28,3.1,51,0.57,3.5,11,0.73,3.1,42,0.62,4.7,3,0.33,3.3,9,0.56,3.1,0
ESPORTSTMNT02/1722426,1,0.0,1.7,5,0.6,5.5,3,0.67,11.7,10,0.6,4.0,5,0.4,2.3,1,1.0,4.7,5,0.4,3.7,1,1.0,6.5,3,0.33,3.4,4,0.5,1.5,1
7175-9921,0,0.0,0.0,7,0.71,4.4,10,0.8,4.8,35,0.4,3.7,3,0.67,3.4,8,0.63,2.9,7,0.57,6.3,4,0.75,6.5,6,0.5,3.7,20,0.7,3.1,0
ESPORTSTMNT02/1722439,1,0.0,0.7,2,0.0,0.6,1,0.0,0.5,2,0.0,1.4,2,0.0,1.6,3,0.67,7.4,6,0.5,7.2,9,0.44,4.4,2,1.0,8.3,4,1.0,7.1,1
7175-9924,4,0.5,4.0,7,0.57,6.3,15,0.53,3.5,16,0.69,5.2,20,0.7,3.1,0,0.0,0.0,3,0.67,4.0,1,1.0,5.5,35,0.4,3.7,9,0.56,2.5,1
ESPORTSTMNT02/1722506,3,0.33,1.6,12,0.67,5.4,12,0.67,5.1,13,0.62,5.8,19,0.58,3.0,6,0.5,2.2,4,0.25,3.2,10,0.4,3.0,9,0.78,7.3,27,0.59,6.4,0
ESPORTSTMNT02/1722521,5,0.6,2.4,6,0.5,3.6,19,0.68,5.1,13,0.62,5.8,11,0.45,2.7,4,0.25,2.0,5,0.4,3.9,2,0.0,1.6,14,0.5,4.4,10,0.5,2.5,0
ESPORTSTMNT02/1722566,6,0.5,2.2,5,0.4,3.9,3,0.33,2.5,2,0.5,2.0,10,0.5,2.5,16,0.69,3.6,12,0.67,5.4,19,0.68,5.1,18,0.67,5.6,11,0.45,2.7,0
ESPORTSTMNT02/1722592,5,0.8,2.4,6,0.5,3.6,19,0.68,5.1,24,0.58,4.9,12,0.5,4.0,1,0.0,1.0,5,0.4,3.9,2,0.0,1.6,2,0.5,3.7,62,0.63,4.1,0
ESPORTSTMNT02/1722673,11,0.27,3.2,17,0.59,4.2,11,0.36,2.1,32,0.53,4.5,28,0.57,2.9,3,0.0,0.6,20,0.8,5.6,23,0.74,4.7,0,0.0,0.0,0,0.0,0.0,0
ESPORTSTMNT02/1722706,12,0.58,3.1,17,0.71,5.2,7,0.57,5.1,0,0.0,0.0,0,0.0,0.0,18,0.78,3.4,7,0.43,3.6,7,0.86,4.3,11,0.73,8.6,31,0.61,3.1,1
ESPORTSTMNT02/1722733,34,0.68,3.5,22,0.64,3.9,10,0.2,2.2,36,0.58,5.0,23,0.65,3.9,11,0.64,3.3,4,0.5,3.6,7,0.43,2.4,12,0.58,4.3,2,0.5,3.6,0
ESPORTSTMNT02/1722740,10,0.8,3.5,4,0.25,2.6,7,0.57,4.8,31,0.52,4.2,15,0.6,3.1,14,0.64,4.6,18,0.44,2.4,12,0.5,3.5,8,0.5,4.0,11,0.55,5.5,0
ESPORTSTMNT02/1722748,43,0.7,5.2,13,0.69,3.3,7,0.57,3.1,18,0.67,6.1,11,0.55,5.5,10,0.6,2.5,4,0.25,2.6,6,0.33,1.6,6,0.83,6.4,15,0.6,3.1,0
ESPORTSTMNT02/1722819,1,0.0,0.7,3,0.33,2.5,1,0.0,1.8,23,0.57,4.6,2,0.5,2.4,2,0.5,6.0,13,0.62,4.2,2,1.0,5.5,5,0.6,5.6,5,0.4,2.7,1
ESPORTSTMNT02/1722846,4,0.75,8.6,4,0.75,5.8,2,1.0,6.0,0,0.0,0.0,3,1.0,13.0,0,0.0,0.0,2,0.0,2.8,6,0.17,2.7,4,0.0,2.3,7,0.0,1.7,0
ESPORTSTMNT02/1722861,5,0.6,4.3,5,0.6,5.5,3,0.67,11.7,10,0.6,4.0,8,0.5,3.1,3,0.0,0.8,3,0.67,4.4,3,0.33,3.8,6,0.67,5.3,2,0.0,2.8,0
ESPORTSTMNT02/1722901,18,0.44,2.5,4,1.0,16.3,7,0.43,2.8,21,0.52,3.4,21,0.48,3.1,5,0.8,3.3,1,0.0,1.0,3,0.33,1.8,12,0.42,2.7,13,0.46,3.3,0
ESPORTSTMNT02/1722909,4,0.5,3.9,6,0.5,7.2,9,0.44,4.4,32,0.34,3.8,5,0.4,2.8,3,0.33,3.3,8,0.38,2.1,2,0.5,3.0,4,0.75,5.9,4,0.75,5.5,1
ESPORTSTMNT02/1722948,1,0.0,5.0,5,0.6,4.6,3,0.0,1.3,3,0.33,3.4,3,0.0,1.5,3,1.0,27.0,6,1.0,2.2,4,1.0,6.8,12,0.67,4.3,2,1.0,2.8,1
ESPORTSTMNT02/1732948,10,0.5,3.3,9,0.44,2.9,16,0.75,7.3,25,0.44,4.2,6,0.33,1.5,9,0.89,6.5,7,0.57,4.2,19,0.42,3.1,18,0.78,4.8,6,0.67,3.1,1
ESPORTSTMNT02/1732963,27,0.56,2.9,4,0.5,7.6,17,0.29,2.2,17,0.59,4.3,2,0.5,4.6,6,0.5,1.5,13,0.54,4.6,6,0.67,2.7,28,0.61,3.7,18,0.67,3.3,1
ESPORTSTMNT02/1722995,1,0.0,0.4,6,0.17,2.4,1,0.0,4.0,4,0.75,9.6,4,0.5,2.5,5,0.8,2.6,3,1.0,4.6,5,0.6,5.0,3,0.33,1.5,7,0.57,3.4,1
ESPORTSTMNT02/1732970,5,0.6,3.5,9,0.44,2.9,30,0.67,4.4,25,0.44,4.2,6,0.33,1.5,2,0.5,3.2,10,0.7,4.6,19,0.42,3.1,18,0.78,4.8,6,0.67,3.1,0
ESPORTSTMNT01/1887510,5,1.0,8.8,8,0.75,4.7,4,1.0,23.5,12,0.67,7.1,18,0.83,4.6,9,0.67,2.7,7,0.57,4.2,2,0.5,2.0,6,0.5,4.2,3,0.0,1.8,0
ESPORTSTMNT02/1732980,14,0.57,3.8,13,0.46,4.3,19,0.42,3.1,1,0.0,0.3,5,0.2,0.9,5,0.6,3.5,8,0.75,4.4,30,0.67,4.4,7,0.57,6.6,26,0.58,4.4,1
ESPORTSTMNT02/1732984,7,0.71,4.5,15,0.47,3.4,5,0.4,3.8,5,0.4,2.1,5,0.4,1.9,5,0.8,3.6,10,0.7,6.1,3,0.67,3.1,20,0.65,5.7,5,0.8,5.5,1
ESPORTSTMNT01/1887512,3,0.67,2.2,7,0.57,4.2,1,1.0,5.0,6,0.5,3.2,7,0.57,1.7,7,0.14,2.0,5,0.2,3.7,8,0.13,3.0,7,0.71,8.0,7,0.71,5.6,0
ESPORTSTMNT02/1723052,2,0.5,4.3,6,0.67,5.5,2,0.5,2.1,1,1.0,8.0,4,1.0,4.1,2,0.5,4.3,4,0.25,3.7,1,0.0,1.3,4,0.25,3.4,7,0.57,3.4,0
ESPORTSTMNT02/1733023,5,0.6,4.1,2,0.5,2.7,5,0.4,3.8,9,0.67,4.3,12,0.42,2.2,3,0.33,2.0,4,0.25,2.7,3,0.67,3.1,13,0.54,3.9,5,0.8,5.5,0
ESPORTSTMNT02/1733033,10,0.5,3.3,8,0.25,2.3,36,0.5,5.1,7,0.57,6.6,6,0.33,1.5,4,0.75,2.9,2,0.5,2.0,10,0.5,3.7,18,0.78,4.8,6,1.0,3.9,1
ESPORTSTMNT02/1723092,1,0.0,0.6,6,0.67,5.5,2,0.5,2.1,7,0.57,3.9,6,0.5,4.0,5,0.8,2.6,4,0.25,3.7,5,0.8,3.8,11,0.73,5.6,16,0.69,4.2,1
ESPORTSTMNT02/1733048,2,0.0,2.2,1,0.0,0.6,1,0.0,0.8,3,0.33,4.7,3,0.0,0.7,4,0.25,2.5,3,0.33,1.7,1,1.0,13.0,2,0.5,4.6,22,0.41,2.9,1
ESPORTSTMNT01/1887514,5,1.0,8.8,1,1.0,11.0,4,1.0,23.5,12,0.67,7.1,7,0.71,5.6,9,0.67,2.7,5,0.2,1.2,1,0.0,1.3,20,0.6,4.2,8,0.75,3.1,0
ESPORTSTMNT02/1733052,5,0.8,3.6,4,0.75,3.2,17,0.29,2.2,1,0.0,5.0,2,0.5,2.1,7,0.71,4.5,4,0.5,2.9,6,0.67,2.7,9,0.67,4.3,18,0.67,3.3,1
ESPORTSTMNT02/1733073,9,0.33,3.1,7,0.57,4.2,19,0.42,3.1,4,0.5,3.1,8,0.75,2.7,3,0.67,4.8,9,0.44,2.9,30,0.67,4.4,30,0.63,4.3,21,0.62,3.1,1
ESPORTSTMNT02/1723129,5,0.4,4.1,6,0.17,2.4,2,0.5,3.4,4,0.75,7.8,4,0.5,2.8,5,0.4,2.7,3,1.0,4.6,2,1.0,5.3,11,0.73,5.6,4,0.75,3.0,1
ESPORTSTMNT01/1887515,3,0.67,2.2,7,0.57,4.2,7,0.43,2.6,8,0.63,6.3,7,0.57,1.7,10,0.8,8.3,10,0.4,2.5,21,0.62,3.0,12,0.67,7.1,7,0.71,5.6,1
ESPORTSTMNT02/1733146,6,0.67,4.8,4,0.5,2.9,7,0.71,5.4,8,0.5,3.8,1,1.0,9.0,4,0.0,1.9,6,0.17,2.4,15,0.47,2.3,21,0.52,5.2,4,0.25,1.0,0
ESPORTSTMNT02/1733190,2,0.5,1.2,0,0.0,0.0,7,0.71,6.4,5,0.4,2.7,8,0.63,3.9,1,0.0,3.7,7,0.71,6.1,6,0.67,7.0,6,0.83,9.4,2,0.5,2.4,0
ESPORTSTMNT02/1733204,1,0.0,0.3,1,0.0,1.6,1,0.0,1.3,2,0.0,3.7,0,0.0,0.0,2,0.5,3.0,3,0.33,7.0,7,0.71,2.8,1,1.0,3.0,7,0.57,2.2,1
ESPORTSTMNT02/1723238,8,0.75,4.1,22,0.64,3.9,15,0.53,3.2,8,0.5,4.0,11,0.55,5.5,4,0.5,1.6,7,0.57,4.1,5,0.6,3.9,0,0.0,0.0,0,0.0,0.0,0
ESPORTSTMNT02/1723258,2,0.5,2.6,17,0.71,5.2,1,0.0,0.7,0,0.0,0.0,0,0.0,0.0,14,0.43,2.0,14,0.57,3.5,12,0.5,3.5,36,0.58,5.0,1,1.0,9.0,1
ESPORTSTMNT02/1723352,2,0.0,0.6,2,0.0,1.6,1,0.0,5.0,3,0.33,5.9,3,0.33,2.7,6,0.67,2.3,31,0.71,4.9,12,0.58,5.4,12,0.42,2.7,1,1.0,4.7,1
ESPORTSTMNT02/1723356,24,0.79,6.1,3,0.67,3.0,15,0.67,3.6,21,0.52,3.4,4,1.0,14.7,3,0.33,3.9,5,0.2,2.3,4,0.0,1.3,1,0.0,0.3,4,0.25,1.5,0
7347-9927,17,0.41,2.6,4,0.5,3.8,22,0.45,3.5,33,0.48,4.4,12,0.33,1.9,13,0.38,2.0,7,0.43,3.6,2,1.0,9.7,3,0.33,4.2,50,0.52,3.5,1
7347-9928,11,0.27,1.5,5,0.2,3.1,8,0.38,2.6,8,0.38,3.3,27,0.44,3.3,15,0.53,3.2,10,0.3,2.7,8,0.38,2.4,33,0.48,4.4,7,0.57,3.0,1
7347-9929,27,0.48,2.2,4,0.5,3.8,2,0.0,1.6,20,0.45,3.0,25,0.28,3.1,13,0.38,2.0,7,0.43,3.6,2,1.0,9.7,33,0.36,2.5,9,0.22,1.7,1
7348-9930,15,0.33,3.7,11,0.64,4.2,47,0.51,4.2,18,0.5,4.5,3,0.33,1.8,36,0.67,3.3,36,0.75,5.4,3,1.0,7.0,18,0.72,3.4,25,0.68,4.5,1
7348-9931,4,1.0,4.7,7,0.43,2.7,50,0.64,6.1,18,0.72,3.4,26,0.69,5.7,53,0.55,3.2,22,0.45,3.2,4,0.25,1.8,15,0.6,4.9,8,0.5,3.8,0
