game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
NA1/3758277602,1,1.0,2.0,1,1.0,9.0,0,0,0,0,0,0,1,1.0,6.0,0,0,0,8,0.88,4.4,0,0,0,9,0.44,3.42,8,0.62,4.45,1
NA1/3758447367,2,0.5,1.22,2,0.0,1.33,1,0.0,2.67,8,0.38,2.64,3,1.0,3.27,1,0.0,7.0,0,0,0,2,1.0,2.62,3,1.0,3.71,0,0,0,0
NA1/3758437617,2,1.0,3.5,4,0.75,3.0,2,0.0,5.75,1,0.0,3.5,2,0.5,2.33,2,0.0,1.55,0,0,0,0,0,0,7,0.14,4.45,0,0,0,0
ESPORTSTMNT01/1721548,0,0,0,0,0,0,3,1.0,12.0,1,1.0,9.0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,2,0.5,0.44,0
ESPORTSTMNT01/1721557,0,0,0,1,1.0,1.75,0,0,0,1,1.0,9.5,1,1.0,1.4,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
6943-9412,1,1.0,1.67,4,0.25,5.2,2,1.0,4.0,2,0.0,21.0,5,0.2,4.92,0,0,0,1,1.0,18.0,2,1.0,12.5,6,0.67,6.75,7,0.71,2.28,0
ESPORTSTMNT01/1721590,0,0,0,1,0.0,2.25,2,0.5,4.43,4,0.25,4.09,1,1.0,4.33,1,1.0,11.0,1,1.0,16.0,0,0,0,0,0,0,0,0,0,1
6943-9413,0,0,0,4,0.5,8.67,1,1.0,4.5,1,1.0,19.0,0,0,0,2,0.0,8.67,0,0,0,0,0,0,3,0.33,33.0,6,0.33,5.21,0
6943-9414,2,0.0,2.1,2,0.0,1.91,0,0,0,4,0.25,9.83,1,0.0,6.25,1,0.0,6.0,2,0.5,3.6,3,1.0,5.6,2,1.0,12.33,0,0,0,0
ESPORTSTMNT01/1721617,0,0,0,2,0.5,2.75,0,0,0,3,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6944-9415,3,1.0,2.2,2,1.0,16.0,2,0.5,6.75,2,0.5,3.2,2,0.5,1.15,3,0.33,3.7,6,0.5,8.4,3,0.67,11.33,3,0.0,8.4,0,0,0,0
ESPORTSTMNT01/1721630,1,0.0,9.0,2,0.0,4.0,1,1.0,6.0,0,0,0,1,0.0,0.25,0,0,0,0,0,0,2,1.0,2.57,1,0.0,1.67,0,0,0,1
6944-9416,0,0,0,3,0.67,3.25,1,1.0,1.67,2,0.5,2.11,2,0.0,11.5,4,1.0,4.2,2,1.0,15.5,5,0.6,3.29,1,1.0,1.5,3,0.67,1.92,0
6944-9417,0,0,0,0,0,0,1,1.0,8.0,2,1.0,1.14,3,1.0,13.33,0,0,0,4,0.75,3.75,0,0,0,2,1.0,3.4,3,0.33,8.5,0
ESPORTSTMNT01/1731994,0,0,0,0,0,0,1,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,1
ESPORTSTMNT03/1673869,5,0.4,4.4,0,0,0,2,0.0,11.25,1,1.0,6.0,2,1.0,2.71,1,1.0,13.0,0,0,0,0,0,0,0,0,0,2,1.0,2.9,0
ESPORTSTMNT01/1721719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01/1721721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01/1732015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1673874,7,0.43,3.07,0,0,0,4,0.25,6.75,2,1.0,3.33,0,0,0,2,0.0,1.0,2,0.0,3.0,1,0.0,4.5,0,0,0,0,0,0,0
ESPORTSTMNT04/1481046,1,0.0,2.0,0,0,0,1,1.0,10.0,1,1.0,2.0,0,0,0,0,0,0,3,0.33,3.5,1,1.0,3.5,1,1.0,6.5,0,0,0,1
ESPORTSTMNT01/1732046,0,0,0,0,0,0,2,0.5,3.5,2,0.5,2.67,1,1.0,7.0,0,0,0,0,0,0,0,0,0,1,0.0,8.0,0,0,0,0
ESPORTSTMNT01/1721747,1,0.0,13.0,0,0,0,0,0,0,1,0.0,18.0,0,0,0,0,0,0,5,0.2,2.19,1,0.0,0.4,1,0.0,2.5,1,0.0,2.0,1
ESPORTSTMNT01/1732080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,0,0,0,0
ESPORTSTMNT01/1721772,0,0,0,1,1.0,8.0,1,1.0,11.0,2,1.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0,0,0,0
ESPORTSTMNT01/1721775,1,1.0,0.6,1,1.0,11.0,0,0,0,1,1.0,17.0,2,0.5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1732093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT04/1481054,0,0,0,0,0,0,0,0,0,2,0.5,8.0,2,0.5,2.14,1,0.0,16.0,0,0,0,0,0,0,1,0.0,4.33,0,0,0,0
ESPORTSTMNT01/1732102,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.5,0,0,0,1,0.0,5.0,1,0.0,12.0,1,0.0,8.0,0,0,0,1
ESPORTSTMNT03/1673878,1,1.0,13.0,1,1.0,6.0,3,1.0,7.8,2,1.0,6.25,1,1.0,12.0,2,0.5,2.0,1,1.0,1.33,1,1.0,0.5,4,0.5,3.08,3,0.67,8.5,0
ESPORTSTMNT03/1673893,1,1.0,13.0,1,1.0,6.0,3,1.0,7.8,2,1.0,6.25,1,1.0,12.0,2,0.5,2.0,1,1.0,1.33,1,1.0,0.5,4,0.5,3.08,3,0.67,8.5,0
ESPORTSTMNT01/1721796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.67,2.5,1,1.0,9.0,0,0,0,4,0.0,1.91,1
ESPORTSTMNT04/1481058,0,0,0,9,0.78,4.88,1,1.0,16.0,0,0,0,0,0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1684110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3.5,0,0,0,0
ESPORTSTMNT01/1732130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01/1721802,0,0,0,1,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10.0,0,0,0,1
ESPORTSTMNT01/1732131,0,0,0,0,0,0,0,0,0,1,1.0,5.0,1,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1721846,1,1.0,3.5,0,0,0,2,1.0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT04/1481061,0,0,0,3,0.67,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0,0,0,0,0,0,1
ESPORTSTMNT03/1684113,1,0.0,9.0,1,0.0,1.0,1,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.29,0
ESPORTSTMNT01/1721862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1721876,1,0.0,5.0,0,0,0,0,0,0,1,0.0,7.0,1,0.0,2.75,2,1.0,1.44,1,1.0,3.25,0,0,0,0,0,0,1,1.0,5.0,0
ESPORTSTMNT03/1684115,0,0,0,1,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1684168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1732213,0,0,0,0,0,0,0,0,0,1,0.0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0
ESPORTSTMNT03/1684184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8.0,1,1.0,5.33,0,0,0,0
NA1/3760583371,3,0.33,0.61,0,0,0,2,0.5,2.0,7,0.71,3.35,2,1.0,1.14,0,0,0,4,0.25,2.82,0,0,0,1,1.0,1.67,1,0.0,2.67,1
NA1/3760473340,4,0.5,3.45,1,1.0,12.0,1,1.0,9.0,3,0.67,3.86,2,0.5,10.67,10,0.6,2.55,3,1.0,7.67,4,0.5,3.73,0,0,0,2,1.0,6.0,1
NA1/3760593225,0,0,0,0,0,0,0,0,0,1,0.0,7.0,0,0,0,0,0,0,2,1.0,5.0,4,0.25,3.58,3,0.33,7.71,0,0,0,1
NA1/3760353923,5,0.0,3.47,3,0.33,4.2,3,0.33,13.67,5,0.8,5.75,3,0.33,3.67,3,1.0,2.0,3,0.67,1.5,0,0,0,5,0.6,3.06,0,0,0,0
NA1/3760583430,1,1.0,1.5,0,0,0,2,0.5,4.11,0,0,0,4,0.0,3.25,3,0.33,2.86,1,0.0,1.56,2,0.0,5.17,3,0.67,8.43,2,1.0,4.25,0
NA1/3760473430,0,0,0,1,0.0,4.0,2,0.5,0.6,4,0.5,1.0,6,0.5,6.23,0,0,0,0,0,0,0,0,0,1,1.0,9.0,0,0,0,0
NA1/3760353958,4,0.75,2.07,0,0,0,1,1.0,13.0,9,0.44,3.11,0,0,0,3,0.67,2.85,0,0,0,0,0,0,6,0.5,4.73,0,0,0,1
NA1/3760583447,4,1.0,2.79,1,1.0,1.75,1,0.0,5.5,10,0.4,3.5,0,0,0,3,0.33,2.09,6,0.5,6.0,6,0.17,4.68,2,0.5,26.0,4,0.5,8.75,0
NA1/3760433724,2,1.0,0.88,4,0.5,3.44,1,0.0,1.57,2,0.5,3.83,0,0,0,2,0.0,4.17,0,0,0,2,0.0,5.57,8,0.25,3.8,5,0.2,3.69,0
NA1/3760643387,0,0,0,0,0,0,2,0.5,6.0,0,0,0,1,1.0,17.0,1,1.0,3.6,2,0.5,4.0,0,0,0,5,0.2,4.13,2,0.5,5.17,0
NA1/3760723177,2,1.0,6.4,6,0.67,4.78,5,0.4,2.95,8,0.5,3.56,3,0.67,4.67,2,0.5,1.3,1,1.0,1.75,2,1.0,4.0,1,1.0,3.0,1,1.0,3.6,0
NA1/3760623744,3,0.33,4.78,0,0,0,0,0,0,4,1.0,2.42,0,0,0,0,0,0,4,1.0,2.67,0,0,0,2,0.5,4.8,0,0,0,0
NA1/3760583782,1,0.0,23.0,4,1.0,16.5,0,0,0,0,0,0,1,1.0,3.0,0,0,0,1,1.0,1.0,1,1.0,6.67,2,1.0,4.0,2,0.5,3.67,0
NA1/3760524123,1,0.0,0.8,4,0.75,1.71,4,0.75,2.65,1,1.0,3.0,1,1.0,1.5,1,0.0,2.0,1,0.0,17.0,5,0.4,4.12,5,0.4,10.0,5,0.6,3.48,1
NA1/3760863233,2,0.0,2.86,0,0,0,2,0.5,2.33,3,0.67,5.0,2,0.5,3.0,1,0.0,2.0,0,0,0,7,0.43,3.97,9,0.33,3.88,6,0.5,3.24,1
NA1/3760873099,2,0.0,2.25,5,0.8,3.24,8,0.62,8.58,0,0,0,0,0,0,1,0.0,0.57,5,0.8,3.59,4,0.75,2.75,3,0.33,3.7,3,0.67,4.0,0
NA1/3760583838,4,0.5,3.67,4,0.75,4.2,0,0,0,4,0.75,6.67,3,1.0,3.33,1,0.0,3.0,4,0.5,8.29,3,0.0,8.8,3,0.67,4.57,5,0.2,3.85,1
NA1/3760573912,1,1.0,2.8,0,0,0,1,1.0,3.25,9,0.78,5.62,0,0,0,4,0.0,2.08,8,0.38,4.17,3,0.33,2.08,2,0.5,3.83,2,0.5,3.25,1
NA1/3760613825,0,0,0,1,1.0,1.83,2,0.0,0.55,8,0.62,2.96,1,1.0,0.5,4,0.5,2.07,5,0.2,3.94,1,1.0,1.29,2,0.5,1.7,0,0,0,1
NA1/3760354575,0,0,0,1,0.0,14.0,1,1.0,9.0,3,0.67,3.0,2,1.0,8.5,2,0.5,5.0,1,0.0,8.5,1,0.0,3.0,2,0.5,6.6,5,0.6,2.21,0
NA1/3760473974,4,0.75,4.64,2,0.5,5.14,3,0.67,1.91,5,0.6,1.37,7,0.57,7.31,3,1.0,2.31,2,1.0,6.0,0,0,0,2,1.0,5.0,0,0,0,0
NA1/3760464273,3,0.67,1.57,0,0,0,6,0.5,4.72,0,0,0,5,0.8,4.0,0,0,0,7,0.71,5.17,5,0.6,2.47,9,0.56,3.93,4,0.75,4.92,1
NA1/3760613967,3,0.67,3.75,1,1.0,6.0,0,0,0,0,0,0,4,0.75,2.75,1,0.0,4.2,0,0,0,1,1.0,2.25,3,0.33,6.22,1,0.0,6.33,1
NA1/3760873415,0,0,0,6,0.5,4.12,2,1.0,2.33,7,0.43,9.67,3,0.33,6.43,2,0.5,2.0,0,0,0,2,0.5,8.67,4,1.0,8.0,1,1.0,0.57,1
NA1/3760734053,3,0.0,2.18,2,0.5,0.83,1,1.0,7.0,5,0.4,5.07,3,0.33,2.54,3,0.33,1.33,1,0.0,22.0,2,0.5,5.0,1,1.0,3.0,7,0.43,2.94,1
NA1/3760354967,5,0.0,2.92,9,0.33,4.15,2,0.5,3.33,3,0.33,7.0,2,0.5,2.71,6,0.67,3.06,1,0.0,5.33,2,0.5,4.6,10,0.7,5.11,1,0.0,3.67,1
ESPORTSTMNT05/1830051,1,0.0,1.75,1,1.0,16.0,0,0,0,0,0,0,1,1.0,2.8,2,1.0,16.0,1,0.0,2.0,2,1.0,2.2,3,0.33,2.25,3,0.33,3.22,0
7031-9418,5,0.4,3.64,1,1.0,2.67,2,1.0,9.5,4,0.5,5.0,0,0,0,1,1.0,12.0,1,0.0,5.0,1,0.0,15.0,6,0.83,11.0,1,1.0,3.5,1
7031-9419,0,0,0,1,0.0,23.0,1,1.0,12.0,7,0.71,13.0,2,0.5,4.5,0,0,0,2,0.5,2.5,1,0.0,8.0,1,0.0,12.0,0,0,0,0
7032-9420,0,0,0,1,1.0,5.5,0,0,0,1,1.0,14.0,2,1.0,26.0,4,0.75,3.77,2,1.0,8.75,2,1.0,2.25,0,0,0,2,0.5,7.0,0
7033-9421,4,0.25,2.33,2,1.0,3.71,6,0.67,16.8,3,0.33,5.83,2,1.0,3.88,3,1.0,9.25,0,0,0,0,0,0,6,0.67,17.5,6,0.67,4.77,0
ESPORTSTMNT05/1830073,2,0.0,4.0,1,1.0,1.75,0,0,0,4,0.5,4.88,1,1.0,1.0,1,1.0,1.5,1,1.0,11.0,3,0.67,4.75,1,0.0,8.0,0,0,0,1
7032-9422,1,1.0,2.67,2,1.0,7.33,1,1.0,5.0,0,0,0,0,0,0,0,0,0,2,0.5,35.0,0,0,0,1,1.0,1.5,1,1.0,4.0,1
7033-9423,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,3.64,0,0,0,3,0.33,2.86,0,0,0,4,0.5,5.86,3,1.0,4.75,1
6945-9424,1,1.0,0.8,0,0,0,0,0,0,6,0.67,5.89,0,0,0,1,1.0,4.0,0,0,0,2,0.0,6.0,15,0.6,3.92,0,0,0,1
ESPORTSTMNT05/1830074,4,0.5,3.0,4,0.25,3.0,1,1.0,19.0,6,0.67,5.7,3,0.0,1.73,0,0,0,0,0,0,8,0.5,3.81,0,0,0,0,0,0,1
7032-9425,2,0.5,1.29,0,0,0,1,0.0,0.67,2,1.0,28.0,1,0.0,1.4,5,0.8,3.12,3,0.33,49.0,4,0.75,4.0,1,1.0,1.0,6,1.0,2.96,1
7035-9427,1,1.0,2.5,2,1.0,2.5,1,1.0,5.0,3,1.0,3.13,0,0,0,3,0.33,43.0,3,0.67,6.6,3,1.0,5.86,1,0.0,3.33,1,0.0,10.0,1
6945-9426,1,1.0,10.0,1,0.0,2.8,0,0,0,0,0,0,1,0.0,2.0,7,0.71,3.5,1,0.0,2.0,4,0.5,5.67,1,0.0,0.5,0,0,0,0
7035-9428,4,0.25,10.0,2,1.0,3.67,0,0,0,2,0.0,5.0,2,0.0,11.5,1,1.0,0.5,1,1.0,1.0,0,0,0,2,1.0,1.88,3,1.0,2.67,0
7034-9430,3,0.67,13.67,1,1.0,7.0,6,0.67,4.31,1,1.0,3.0,4,0.0,3.64,0,0,0,3,1.0,2.2,0,0,0,1,1.0,13.0,0,0,0,0
6946-9429,5,0.8,3.31,2,0.5,2.8,1,1.0,11.0,0,0,0,5,0.8,2.0,1,1.0,2.67,2,0.5,4.67,4,0.75,6.5,0,0,0,1,1.0,0.4,0
ESPORTSTMNT05/1830089,0,0,0,0,0,0,0,0,0,4,0.5,5.17,3,0.67,3.12,5,0.4,2.62,1,0.0,12.0,3,0.67,20.0,0,0,0,1,1.0,2.0,1
7034-9431,3,1.0,2.36,1,1.0,19.0,1,1.0,9.0,0,0,0,0,0,0,6,0.0,3.0,2,0.5,2.71,0,0,0,4,0.0,1.41,5,0.2,4.08,0
6946-9432,4,0.5,3.75,3,0.67,4.0,5,0.8,4.67,0,0,0,2,1.0,1.0,0,0,0,1,0.0,0.75,2,1.0,9.67,3,1.0,3.43,0,0,0,1
ESPORTSTMNT05/1830093,4,0.25,9.0,0,0,0,0,0,0,7,0.57,5.5,0,0,0,0,0,0,0,0,0,1,1.0,17.0,1,0.0,3.5,1,0.0,2.5,0
7034-9433,1,0.0,4.33,2,1.0,8.67,0,0,0,3,0.33,4.43,2,0.5,1.62,1,0.0,0.25,3,0.67,2.33,1,1.0,5.33,1,1.0,7.0,1,1.0,6.0,0
ESPORTSTMNT03/1684186,0,0,0,0,0,0,2,1.0,3.5,3,0.67,4.0,2,0.5,2.56,0,0,0,2,1.0,3.33,0,0,0,2,0.5,5.33,2,0.5,5.5,0
ESPORTSTMNT05/1830101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.29,1
ESPORTSTMNT01/1732359,1,0.0,10.0,2,0.0,4.5,0,0,0,2,0.5,2.25,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1,1.0,2.0,0,0,0,0
ESPORTSTMNT03/1684189,4,0.25,2.54,6,0.33,3.94,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.25,1,1.0,8.0,1,1.0,3.25,0,0,0,0
ESPORTSTMNT06/1550141,0,0,0,0,0,0,0,0,0,2,0.5,1.5,1,0.0,0.88,0,0,0,6,0.67,6.56,0,0,0,1,1.0,1.5,0,0,0,0
ESPORTSTMNT04/1481075,1,0.0,0.67,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.33,1,1.0,0.5,0
ESPORTSTMNT01/1732376,0,0,0,1,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,27.5,0,0,0,0,0,0,1,0.0,15.0,0
ESPORTSTMNT06/1550164,1,1.0,7.0,0,0,0,0,0,0,0,0,0,1,1.0,8.0,0,0,0,0,0,0,1,0.0,7.0,1,1.0,7.0,2,0.5,2.0,0
ESPORTSTMNT03/1684192,0,0,0,1,1.0,16.0,1,1.0,3.0,1,1.0,1.67,0,0,0,2,1.0,4.0,0,0,0,2,0.5,1.0,1,1.0,15.0,0,0,0,1
ESPORTSTMNT06/1550181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.33,1,0.0,9.0,0,0,0,1,1.0,16.0,0,0,0,0
ESPORTSTMNT01/1722109,1,0.0,6.0,0,0,0,0,0,0,0,0,0,2,0.5,2.0,0,0,0,1,0.0,11.0,0,0,0,1,1.0,1.0,2,0.5,5.75,0
ESPORTSTMNT05/1830123,1,0.0,4.5,0,0,0,1,1.0,7.0,3,0.33,8.17,0,0,0,0,0,0,0,0,0,1,1.0,2.67,0,0,0,0,0,0,1
ESPORTSTMNT06/1560227,1,1.0,2.33,1,1.0,1.5,0,0,0,0,0,0,0,0,0,3,0.33,4.55,0,0,0,0,0,0,2,0.5,9.0,0,0,0,0
ESPORTSTMNT04/1481085,0,0,0,1,0.0,11.0,2,0.5,19.0,0,0,0,1,0.0,4.5,3,0.33,3.83,0,0,0,1,1.0,12.0,2,0.5,8.33,0,0,0,1
ESPORTSTMNT03/1684200,2,1.0,2.0,0,0,0,0,0,0,1,1.0,0.5,0,0,0,8,0.5,3.29,1,1.0,12.0,2,0.5,2.92,0,0,0,6,0.5,6.86,1
ESPORTSTMNT01/1722151,0,0,0,1,0.0,7.5,0,0,0,1,1.0,8.0,0,0,0,0,0,0,0,0,0,4,0.25,3.4,0,0,0,0,0,0,1
ESPORTSTMNT06/1550196,0,0,0,0,0,0,2,0.5,7.67,0,0,0,1,1.0,6.0,1,0.0,7.0,0,0,0,5,0.6,11.5,2,0.5,7.33,1,1.0,7.5,0
ESPORTSTMNT03/1673958,0,0,0,2,0.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15.0,1,1.0,3.0,1,0.0,9.0,1,1.0,1.83,1
ESPORTSTMNT05/1830132,1,1.0,6.0,0,0,0,1,1.0,0.43,0,0,0,3,0.67,4.12,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT06/1550200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT04/1481087,1,0.0,7.0,1,0.0,13.0,1,0.0,10.0,0,0,0,1,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1722163,5,0.6,3.18,0,0,0,0,0,0,1,1.0,11.0,0,0,0,2,0.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT06/1550213,0,0,0,1,1.0,11.0,0,0,0,0,0,0,1,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1732445,0,0,0,0,0,0,0,0,0,0,0,0,7,0.29,3.53,4,1.0,6.43,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT04/1481089,0,0,0,1,1.0,4.0,2,1.0,14.0,1,1.0,7.0,0,0,0,1,0.0,1.4,1,1.0,3.5,0,0,0,2,0.5,5.67,0,0,0,0
ESPORTSTMNT06/1550214,5,0.4,4.19,2,0.5,4.17,0,0,0,0,0,0,0,0,0,2,1.0,10.0,3,0.67,4.38,0,0,0,1,0.0,10.5,5,0.4,8.33,1
ESPORTSTMNT03/1673960,1,1.0,1.5,0,0,0,0,0,0,1,1.0,8.5,2,1.0,2.67,0,0,0,0,0,0,0,0,0,1,0.0,9.0,1,0.0,4.5,1
ESPORTSTMNT05/1830161,0,0,0,0,0,0,1,1.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1690966,1,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,3.85,0,0,0,0,0,0,1
ESPORTSTMNT03/1673964,0,0,0,0,0,0,1,0.0,3.0,0,0,0,0,0,0,1,1.0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1722195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.67,0,0,0,1,1.0,1.5,0,0,0,0,0,0,0
ESPORTSTMNT01/1732459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT04/1481099,0,0,0,2,1.0,7.33,1,1.0,2.0,2,1.0,20.0,1,1.0,4.0,0,0,0,2,1.0,7.0,3,0.33,9.25,3,0.67,6.6,1,1.0,6.5,1
ESPORTSTMNT02/1690987,1,0.0,4.0,0,0,0,0,0,0,3,1.0,5.44,0,0,0,1,1.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1732480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01/1722211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.14,0,0,0,1,0.0,3.0,0,0,0,0
ESPORTSTMNT03/1684212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1684218,0,0,0,1,0.0,8.0,0,0,0,0,0,0,1,0.0,3.67,0,0,0,1,0.0,0.6,0,0,0,0,0,0,1,0.0,0.75,0
ESPORTSTMNT05/1820140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21.0,0,0,0,1
ESPORTSTMNT01/1722257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.5,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01/1732524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1820156,2,0.5,2.75,0,0,0,0,0,0,2,1.0,3.4,1,1.0,0.75,2,1.0,3.33,1,1.0,0.75,0,0,0,4,0.5,3.5,2,1.0,1.25,0
ESPORTSTMNT01/1732549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1722282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT05/1820161,1,0.0,5.0,3,0.33,3.0,0,0,0,1,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3.12,0,0,0,0
ESPORTSTMNT01/1722302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0
7036-9434,2,1.0,7.0,2,0.5,2.6,2,1.0,3.0,0,0,0,1,1.0,16.0,1,1.0,6.0,0,0,0,3,0.67,7.5,2,0.5,2.0,1,0.0,2.0,1
ESPORTSTMNT05/1830194,0,0,0,0,0,0,0,0,0,1,1.0,9.0,3,1.0,1.91,5,0.6,1.33,0,0,0,0,0,0,6,0.33,3.73,3,0.33,2.5,1
7036-9435,2,0.5,13.0,1,0.0,4.33,1,0.0,15.0,4,0.25,5.0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,2,0.5,0.82,0
7038-9437,0,0,0,2,0.5,5.0,1,0.0,4.0,2,0.0,22.0,3,0.0,5.67,1,0.0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,1
7037-9436,0,0,0,2,0.5,4.83,1,1.0,7.5,5,0.6,5.7,1,0.0,10.5,1,0.0,1.2,3,1.0,3.75,0,0,0,0,0,0,2,0.0,2.67,0
ESPORTSTMNT05/1830216,1,0.0,2.0,1,0.0,21.0,6,0.0,9.17,5,0.4,3.64,8,0.38,2.16,0,0,0,1,0.0,2.67,5,0.6,4.3,4,0.75,1.92,4,0.75,1.56,0
